category,file,codec,codec_profile,resolution,width,height,bitrate_mbps,nominal_fps,average_fps,pixel_format,possible_vfr,status,warning_count,trouble_score,severity,most_troubling,trouble_reason
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 90 - Born to Be Mild - Part 1.mp4,h264,Constrained Baseline,640x480,640,480,1.23,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 86 - A Chow Challenge.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 76 - Fossil Fools - Part 2.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 5 - Beware of Whispy Woods! [CC].mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 29 [4Kids Ep. 27] - A Spice Odyssey.mp4,h264,Constrained Baseline,640x480,640,480,1.23,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 73 - Dedede_s Raw Deal.mp4,h264,Constrained Baseline,640x480,640,480,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 3 - Kirby_s Duel Role [CC].mp4,h264,Constrained Baseline,640x480,640,480,1.2,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 94 [4Kids Ep. 96] - Cowardly Creature.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 53 [4Kids Ep. 46] - Snack Attack - Part 2.mp4,h264,Constrained Baseline,640x480,640,480,1.19,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,"/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episodes 96-100 [4Kids Ep. 50-51, 98-100] - Fright to the Finish!.mp4",h264,High,720x540,720,540,1.17,30.0,30.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 51 [4Kids Ep. 49] - Kirby Takes the Cake.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 95 [4Kids Ep. 97] - Frog Wild.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 34 - A Recipe for Disaster.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 50 [4Kids Ep. 48] - Don_t Bank On It.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 9 - The FoFa Factor.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 8 - Curio_s Curious Discovery.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 10 - Hail to the Chief.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 11 - The Big Taste Test.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 54 - One Crazy Knight.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 55 - Sweet and Sour Puss.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 58 - eNeMeE Elementary.mp4,h264,Constrained Baseline,640x480,640,480,1.23,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 57 - A Half Baked Battle.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 56 - Dedede_s Pet Threat.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 59 - The Meal Moocher.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 60 - Crusade for the Blade.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 61 - Fitness Fiend.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 63 - Something to Sneeze At.mp4,h264,Constrained Baseline,640x480,640,480,1.2,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 62 - Mabel Turns the Tables.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 68 - Delivery Dilemma.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 66 - The Chill Factor.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 69 - Trick or Trek.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 64 - The Kirby Quiz.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 71  - Whale of a Tale.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 72 - Waddle While You Work.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 65 - Masher 2.0.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 70 - Buccaneer Birdy.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 13 [4Kids Ep. 29] - Cappy New Year.mp4,h264,Constrained Baseline,640x480,640,480,1.23,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 36 [4Kids Ep. 33] - The Kirby Derby - Part 2.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 37 [4Kids Ep. 35] - Watermelon Felon.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 14 [4Kids Ep. 13] - The Pillow Case.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 39 [4Kids Ep. 36] - Escar-Gone.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 15 [4Kids Ep. 12] - Kirby_s Pet Peeve.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 40 [4Kids Ep. 37] - Monster Management.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 16 [4Kids Ep. 15] - A Fish Called Kine.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 38 [4Kids Ep. 44] - A Novel Approach.mp4,h264,Constrained Baseline,640x480,640,480,1.18,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 18 [4Kids Ep. 16] - Flower Power.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 17 [4Kids Ep. 94] - The Thing About the Ring.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 19 [4Kids Ep. 17] - Here Comes the Son.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 41 [4Kids Ep. 38] - Prediction Predicament - Part 1.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 42 [4Kids Ep. 39] - Prediction Predicament - Part 2.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 43 [4Kids Ep. 40] - Sheepwrecked.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 45 [4Kids Ep. 52] - Scare Tactics - Part 1.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 44 [4Kids Ep. 41] - War of the Woods.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 46 [4Kids Ep. 53] - Scare Tactics - Part 2.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 47 [4Kids Ep. 42] - Pink Collar Blues.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 48 [4Kids Ep. 43] - Tourist Trap.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 49 [4Kids Ep. 47] - Cartoon Buffoon.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 21 [4Kids Ep. 19] - A Princess in Dis-Dress.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 20 [4Kids Ep. 18] - Dedede_s Snow Job.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 22 [4Kids Ep. 20] - Island of the Lost Warrior.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 23 [4Kids Ep. 21] - The Empty Nest Mess.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 24 [4Kids Ep. 22] - Ninja Binge.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,"/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 25 [4Kids Ep. 23] - Like Mother, Like Snail.mp4",h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 26 [4Kids Ep. 24]  - Hour of the WolfWrath.mp4,h264,Constrained Baseline,640x480,640,480,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 32 [4Kids Ep. 95] - A Dental Dilemma.mp4,h264,Constrained Baseline,600x450,600,450,1.22,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 28 [4Kids Ep. 26] - Labor Daze.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 12 [4Kids Ep. 14] - Escargoon Squad.mp4,h264,Constrained Baseline,640x480,640,480,1.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 30 [4Kids Ep. 28] - Hatch Me if You Can.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 33 [4Kids Ep. 31] - Junk Jam.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 31 [4Kids Ep. 30] - Abusement Park.mp4,h264,Constrained Baseline,600x450,600,450,1.2,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 27 [4Kids Ep. 25] - The Flower Plot.mp4,h264,Constrained Baseline,600x450,600,450,1.21,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Episode 35 [4Kids Ep. 32] - The Kirby Derby - Part 1.mp4,h264,Constrained Baseline,600x450,600,450,1.22,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Bonus Content!/5. Kirby Reanimated Collab.mp4,h264,Main,1280x720,1280,720,8.72,24.0,24.0,yuv420p,False,HIGH BITRATE H.264,1,65,MODERATE,HIGH BITRATE H.264,The H.264 bitrate is about 8.72 Mbps. This may be harder for the Pi to keep up with than your lower-bitrate files.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Bonus Content!/4. Kirby 3D.mp4,h264,Constrained Baseline,900x540,900,540,1.46,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Bonus Content!/3. The Fight for The Fox Box.mp4,vp9,Profile 0,1894x1440,1894,1440,3.17,29.97,29.97,yuv420p,False,HIGH RESOLUTION,1,90,VERY HIGH,HIGH RESOLUTION,"The file is 1894x1440, which is above 1080p. That is a heavy workload for a Raspberry Pi 3."
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Bonus Content!/2. Kirby Nightmare in Dream Land Commercial.mp4,h264,Constrained Baseline,640x480,640,480,1.21,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Kirby Right Back At Ya!/Bonus Content!/1. Kirby of the Stars Pilot.mp4,h264,Constrained Baseline,640x480,640,480,1.18,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Murder Drones/Murder Drones- 1.mp4,h264,High,852x480,852,480,0.49,30.0,30.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Murder Drones/Murder Drones- 2.mp4,h264,High,852x480,852,480,0.47,30.0,30.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
